EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-12900257	CIL 08, 07637 (p 1849) = ILAlg-02-01, 01558 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	C(aius) Petro(nius) / L(uci) f(ilius) Quir(ina) / Pudens / v(ixit) a(nnos) XVII / h(ic) s(itus) est	C Petro L f Quir Pudens v a XVII h s est	Caius Petronius Luci filius Quirina Pudens vixit annos XVII hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900258	CIL 08, 07638 (p 1849) = ILAlg-02-01, 01559 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	P(ublius) Petronius / L(uci) f(ilius) Qui(rina) Resti/tutus v(ixit) a(nnos) X / h(ic) s(itus) e(st) / q(uiescit)	P Petronius L f Qui Restitutus v a X h s e q	Publius Petronius Luci filius Quirina Restitutus vixit annos X hic situs est quiescit	lapis		36.364519	6.608260						-30 to 117
EDCS-12900259	CIL 08, 07639 = ILAlg-02-01, 01596	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sepulcrales;  tria nomina;  viri	]LO[3] / L(uci) f(ilius) Qui(rina) P[ro]/culus v(ixit) a(nnos) LX / h(ic) s(itus) e(st)	LO L f Qui P culus v a LX h s e	LO Luci filius Quirina Proculus vixit annos LX hic situs est	lapis		36.364519	6.608260						
EDCS-12900260	CIL 08, 07640 = ILAlg-02-01, 01563 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Pinarius / Felix v(ixit) a(nnos) / XXXX / h(ic) s(itus) e(st)	D M Pinarius Felix v a XXXX h s e	Dis Manibus Pinarius Felix vixit annos XXXX hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-12900261	CIL 08, 07641 = ILAlg-02-01, 01777 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Pius Sitti/anus / v(ixit) a(nnos) LXXI	D M Pius Sittianus v a LXXI	Dis Manibus Pius Sittianus vixit annos LXXI	lapis		36.364519	6.608260						171 to 230
EDCS-12900262	CIL 08, 07642 = ILAlg-02-01, 01564 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	M(arcus) Pomirius / Felix vixi/t annis XXXX / h(ic) s(itus) q(uiescat)	M Pomirius Felix vixit annis XXXX h s q	Marcus Pomirius Felix vixit annis XXXX hic situs quiescat	lapis		36.364519	6.608260						-30 to 117
EDCS-12900263	CIL 08, 07643 = ILAlg-02-01, 01565	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sepulcrales;  viri	Lucius / Po(m)peius / [	Lucius Popeius	Lucius Pompeius	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7643			
EDCS-12900264	CIL 08, 07644 = ILAlg-02-01, 01579 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  viri	D(is) M(anibus) / L(ucius) Pompei(us) / C(ai) f(ilius) Quir(ina) / [	D M L Pompei C f Quir	Dis Manibus Lucius Pompeius Cai filius Quirina	lapis		36.364519	6.608260						171 to 230
EDCS-12900265	CIL 08, 07645 = ILAlg-02-01, 01567 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	Q(uintus) Pompeius / Caecilianus / v(ixit) a(nnos) LXXV	Q Pompeius Caecilianus v a LXXV	Quintus Pompeius Caecilianus vixit annos LXXV	lapis		36.364519	6.608260						-30 to 117
EDCS-12900266	CIL 08, 07646 = ILAlg-02-01, 01569 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Pompei/us Eutic/us v(ixit) a(nnos) LXXV	D M Pompeius Euticus v a LXXV	Dis Manibus Pompeius Euticus vixit annos LXXV	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7646			171 to 230
EDCS-12900267	CIL 08, 07647 (p 1849) = ILAlg-02-01, 00718	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sepulcrales;  tria nomina;  viri	A(ulus) Pompe/ius A(uli) fil(ius) / Quir(ina) / Mariti/mianus	A Pompeius A fil Quir Maritimianus	Aulus Pompeius Auli filius Quirina Maritimianus	lapis		36.364519	6.608260						
EDCS-12900268	CIL 08, 07648 (p 1849) = ILAlg-02-01, 00719	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sepulcrales;  tria nomina;  viri	A(ulo) Pompeio / A(uli) fil(io) Quir(ina) Ma/ritimiano / L(ucius) Naevius Li/bo patruus	A Pompeio A fil Quir Maritimiano L Naevius Libo patruus	Aulo Pompeio Auli filio Quirina Maritimiano Lucius Naevius Libo patruus	lapis		36.364519	6.608260						
EDCS-12900269	CIL 08, 07649 = ILAlg-02-01, 01574 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	71	130	71	130	liberti/libertae;  tituli sepulcrales;  tria nomina;  viri	M(arcus) Pompeius / M(arci) l(ibertus) Primus / v(ixit) a(nnos) LXXXX / h(ic) s(itus) e(st)	M Pompeius M l Primus v a LXXXX h s e	Marcus Pompeius Marci libertus Primus vixit annos LXXXX hic situs est	lapis		36.364519	6.608260						71 to 130
EDCS-12900270	CIL 08, 07650 = ILAlg-02-01, 01575 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Q(uintus) Pompeius / Restutus / v(ixit) mens(es) XVI / h(ic) s(itus) e(st)	D M Q Pompeius Restutus v mens XVI h s e	Dis Manibus Quintus Pompeius Restutus vixit menses XVI hic situs est	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7650			171 to 230
EDCS-12900271	CIL 08, 07651 = CIL 08, 19474 = ILAlg-02-01, 01576 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / L(ucius) Pomp(e)ius / Sabinianus / v(ixit) a(nnos) C / h(ic) e(st) {E} s(itus)	D M L Pompius Sabinianus v a C h e E s	Dis Manibus Lucius Pompeius Sabinianus vixit annos C hic est situs	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7651			171 to 230
EDCS-12900272	CIL 08, 07652 = ILAlg-02-01, 01577 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	nomen singulare;  servi/servae;  tituli sepulcrales;  viri	Pompeius / verna / v(ixit) a(nnos) / LXXXIV h(ic) s(itus) e(st)	Pompeius verna v a LXXXIV h s e	Pompeius verna vixit annos LXXXIV hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900273	CIL 08, 07653 = ILAlg-02-01, 01578 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  viri	Pompe/ius IPITI(?) / v(ixit) a(nnos) XXXV / h(ic) s(itus) e(st)	Pompeius IPITI v a XXXV h s e	Pompeius IPITI vixit annos XXXV hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900274	CIL 08, 07654 = ILAlg-02-01, 01571 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / [Po]mpe/[ius] Pecu/[2]nentus / v(ixit) a(nnos) XXXV / h(ic) s(itus) e(st)	D M mpe Pecu nentus v a XXXV h s e	Dis Manibus Pompeius Pecunentus vixit annos XXXV hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-12900275	CIL 08, 07655 = ILAlg-02-01, 01582 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Pompei(a)e / Leontidis / v(ixit) a(nnos) LX	D M Pompeie Leontidis v a LX	Dis Manibus Pompeiae Leontidis vixit annos LX	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7655			171 to 230
EDCS-12900276	CIL 08, 07656 = ILAlg-02-01, 01583 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	[P]ompeia / Nata vixit / (!) XI hic sita s(it) / tibi (!)	ompeia Nata vixit XI hic sita s tibi	Pompeia Nata vixit XI hic sita sit tibi	lapis		36.364519	6.608260						-30 to 117
EDCS-12900277	CIL 08, 07657 = ILAlg-02-01, 01586 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Pompo[nius] / Eusebes [vix(it)] / [ann]is [	D M Pompo Eusebes is	Dis Manibus Pomponius Eusebes vixit annis	lapis		36.364519	6.608260						171 to 230
EDCS-12900278	CIL 08, 07658 = ILAlg-02-01, 01587 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	A(ulus) Pomponius / Macer v(ixit) a(nnos) XXX	A Pomponius Macer v a XXX	Aulus Pomponius Macer vixit annos XXX	lapis		36.364519	6.608260						-30 to 117
EDCS-12900279	CIL 08, 07659 = ILAlg-02-01, 01588 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / M(arcus) Pomponius / L(uci) f(ilius) Martialis / v(ixit) a(nnos) LXXX / h(ic) s(itus) e(st)	D M M Pomponius L f Martialis v a LXXX h s e	Dis Manibus Marcus Pomponius Luci filius Martialis vixit annos LXXX hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-12900280	CIL 08, 07660 = ILAlg-02-01, 01589 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Pontia Ex/{t}tricatu/la v(ixit) a(nnos) XXX	D M Pontia Exttricatula v a XXX	Dis Manibus Pontia Extricatula vixit annos XXX	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7660			171 to 230
EDCS-12900281	CIL 08, 07661 = CIL 08, 19519 = ILAlg-02-01, 00720	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sepulcrales;  tria nomina;  viri	P(ublius) Pop[ilius] / P(ubli) f(ilius) [Quir(ina)] / Marc[ianus(?)] / iunior / sua [pec(unia)] / d(edit) [d(edicavit)]	P Pop P f Marc iunior sua d	Publius Popilius Publi filius Quirina Marcianus iunior sua pecunia dedit dedicavit	lapis		36.364519	6.608260						
EDCS-12900282	CIL 08, 07662 = ILAlg-02-01, 01591 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Popilia / Fortuna / Mu/nula pia / v(ixit) a(nnos) XV	D M Popilia Fortuna Munula pia v a XV	Dis Manibus Popilia Fortuna Munula pia vixit annos XV	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7662			171 to 230
EDCS-12900283	CIL 08, 07663 = ILAlg-02-01, 01593 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	L(ucius) Postumius L(uci) f(ilius) / Postuminus / v(ixit) a(nnos) XLIX h(ic) s(itus) e(st)	L Postumius L f Postuminus v a XLIX h s e	Lucius Postumius Luci filius Postuminus vixit annos XLIX hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900284	CIL 08, 07664 = ILAlg-02-01, 01123 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales	Q() F() / v(ixit) a(nnos) XXXVIII	Q F v a XXXVIII	Q F vixit annos XXXVIII	lapis		36.364519	6.608260						-30 to 117
EDCS-12900285	CIL 08, 07665 (p 1849) = ILAlg-02-01, 00790 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	liberti/libertae;  mulieres;  nomen singulare;  tituli sepulcrales;  viri	D(is) M(anibus) s(acrum) / Praepusa / Aug(usti) n(ostri) libert(a) / coniu(n)x / rarissima / obsequens / et casta cum grandi / pietate / marita / v(ixit) a(nnos) XXXV / h(ic) s(ita) e(st) / Onesimus / maritae	D M s Praepusa Aug n libert coniux rarissima obsequens et casta cum grandi pietate marita v a XXXV h s e Onesimus maritae	Dis Manibus sacrum Praepusa Augusti nostri liberta coniunx rarissima obsequens et casta cum grandi pietate marita vixit annos XXXV hic sita est Onesimus maritae	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0011740;bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7665			171 to 230
EDCS-12900286	CIL 08, 07666 = ILAlg-02-01, 01597	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli operum;  tituli sepulcrales;  tria nomina;  viri	[S]ex(tus) Pro[p]er[ti]/us C(ai) f(ilius) Qui(rina) Mo/destus v(ixit) a(nnos) LX / h(ic) s(itus) e(st) o(ssa) t(ibi) b(ene) q(uiescant)	ex Pro er us C f Qui Modestus v a LX h s e o t b q	Sextus Propertius Cai filius Quirina Modestus vixit annos LX hic situs est ossa tibi bene quiescant	lapis		36.364519	6.608260						
EDCS-12900287	CIL 08, 07667 = ILAlg-02-01, 01599 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Propertia / Flora v(ixit) a(nnos) / XVII	D M Propertia Flora v a XVII	Dis Manibus Propertia Flora vixit annos XVII	lapis		36.364519	6.608260						171 to 230
EDCS-12900288	CIL 08, 07668 = ILAlg-02-01, 01600 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Proper/tia Q(uinti) f(ilia) / Monnu/la v(ixit) a(nnos) / XXV	D M Propertia Q f Monnula v a XXV	Dis Manibus Propertia Quinti filia Monnula vixit annos XXV	lapis		36.364519	6.608260						171 to 230
EDCS-12900289	CIL 08, 07669 = ILAlg-02-01, 01602 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Propertia / D(ecimi) f(ilia) Rogata / v(ixit) a(nnos) CIII / h(ic) s(ita) e(st)	Propertia D f Rogata v a CIII h s e	Propertia Decimi filia Rogata vixit annos CIII hic sita est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900290	CIL 08, 07670 (p 1849) = ILAlg-02-01, 01604 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Publ(icia?) / Veneria / v(ixit) a(nnos) V	D M Publ Veneria v a V	Dis Manibus Publicia Veneria vixit annos V	lapis		36.364519	6.608260						171 to 230
EDCS-12900291	CIL 08, 07671 = ILAlg-02-01, 01603 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	L(ucio) Publio / Mariano / v(ixit) a(nnos) XX	L Publio Mariano v a XX	Lucio Publio Mariano vixit annos XX	lapis		36.364519	6.608260						-30 to 117
EDCS-12900292	CIL 08, 07672 = ILAlg-02-01, 01605a = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Publicio Barba/ro Fuscae filio / vix(it) ann(os) X / mens(em) I	D M Publicio Barbaro Fuscae filio vix ann X mens I	Dis Manibus Publicio Barbaro Fuscae filio vixit annos X mensem I	lapis		36.364519	6.608260						171 to 230
EDCS-12900293	CIL 08, 07673 = ILAlg-02-01, 01607 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	Dis Man(ibus) / L(ucius) Publicius / Fuscus / vix(it) a(nnos) III / h(ic) s(itus) e(st)	Dis Man L Publicius Fuscus vix a III h s e	Dis Manibus Lucius Publicius Fuscus vixit annos III hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-12900294	CIL 08, 07674 = ILAlg-02-01, 01611	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sepulcrales;  tria nomina;  viri	Publicius / Surus / v(ixit) a(nnos) XX / [h(ic)] s(itus) e(st)	Publicius Surus v a XX s e	Publicius Surus vixit annos XX hic situs est	lapis		36.364519	6.608260						
EDCS-12900295	CIL 08, 07675 = ILAlg-02-01, 01612 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / M(arcus) Publicius / M(arci) f(ilius) Quir(ina) Vindex / innocens filius / v(ixit) a(nnos) III	D M M Publicius M f Quir Vindex innocens filius v a III	Dis Manibus Marcus Publicius Marci filius Quirina Vindex innocens filius vixit annos III	lapis		36.364519	6.608260						171 to 230
EDCS-12900296	CIL 08, 07676 = ILAlg-02-01, 01614 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Publici/a C(ai) f(ilia) Con/tenta v(ixit) / a(nnos) LV / h(ic) s(ita) e(st)	Publicia C f Contenta v a LV h s e	Publicia Cai filia Contenta vixit annos LV hic sita est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900297	CIL 08, 07677 = ILAlg-02-01, 01615 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Publicia / Monna v(ixit) / a(nnos) XV	Publicia Monna v a XV	Publicia Monna vixit annos XV	lapis		36.364519	6.608260						-30 to 117
EDCS-12900298	CIL 08, 07678 = ILAlg-02-01, 01617 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Publicia A(uli) f(ilia) / Rogata v(ixit) a(nnos) XL / h(ic) s(ita) e(st)	Publicia A f Rogata v a XL h s e	Publicia Auli filia Rogata vixit annos XL hic sita est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900299	CIL 08, 07680 = ILAlg-02-01, 01619 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / C(aius) Pul(l)ius A/vi<t=L>us v(ixit) a(nnos) / {v(ixit) a(nnos)} XV	D M C Pulius AviLus v a v a XV	Dis Manibus Caius Pullius Avitus vixit annos XV	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7680			171 to 230
EDCS-12900300	CIL 08, 07681 = ILAlg-02-01, 01621 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Pupia Da(t)/a v(ixit) a(nnos) LXX / h(ic) s(ita) e(st)	D M Pupia Daa v a LXX h s e	Dis Manibus Pupia Data vixit annos LXX hic sita est	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7681			171 to 230
EDCS-12900301	CIL 08, 07682 = CIL 08, 07683 = CIL 08, 19507 = ILAlg-02-01, 00578	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					ordo senatorius;  viri	]AI co(n)s(ulis?) III / [3]ti Quadrati / [	AI cos III ti Quadrati	AI consulis III ti Quadrati	lapis		36.364519	6.608260						
EDCS-12900302	CIL 08, 07684 = ILAlg-02-01, 01624	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sepulcrales;  tria nomina;  viri	Se]curiu[s(?)] / Quintu[s] / v(ixit) a(nnos) / XXV	Securiu Quintu v a XXV	Securius Quintus vixit annos XXV	lapis		36.364519	6.608260						
EDCS-12900303	CIL 08, 07685 = ILAlg-02-01, 01623 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	nomen singulare;  servi/servae;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Qu(i)ntus / C(ai) Apr(o)n(i) / A() s(ervus) v(ixit) a(nnos) / XXXX	D M Quntus C Aprn A s v a XXXX	Dis Manibus Quintus Cai Aproni A servus vixit annos XXXX	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7685			171 to 230
EDCS-12900304	CIL 08, 07686 = ILAlg-02-01, 01625 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Quinta / Germa/nil(l)a v(ixit) a(nnos) XXV	D M Quinta Germanila v a XXV	Dis Manibus Quinta Germanilla vixit annos XXV	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7686			171 to 230
EDCS-12900305	CIL 08, 07687 = ILAlg-02-01, 01627 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Quintia / Valeria / v(i)x(it) a(nnos) LX	D M Quintia Valeria vx a LX	Dis Manibus Quintia Valeria vixit annos LX	lapis		36.364519	6.608260						171 to 230
EDCS-12900306	CIL 08, 07688 = ILAlg-02-01, 01628 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales	[Qui]ntillae f/[ilia]e dulciss/[imae v(ixit) a(nnos)] XXXX	ntillae f e dulciss XXXX	Quintillae filiae dulcissimae vixit annos XXXX	lapis		36.364519	6.608260						-30 to 117
EDCS-12900307	CIL 08, 07689 = ILAlg-02-01, 01629a = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Roccia Matrona / filia dulcissima / v(ixit) anno et m(ensibus) III / Roccius Homullus / pater / h(ic) s(ita) e(st)	D M Roccia Matrona filia dulcissima v anno et m III Roccius Homullus pater h s e	Dis Manibus Roccia Matrona filia dulcissima vixit anno et mensibus III Roccius Homullus pater hic sita est	lapis		36.364519	6.608260						171 to 230
EDCS-12900308	CIL 08, 07690 = ILAlg-02-01, 01630 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Rocta(?) / Poppia(?) / v(ixit) a(nnos) / XXX	Rocta Poppia v a XXX	Rocta Poppia vixit annos XXX	lapis		36.364519	6.608260						-30 to 117
EDCS-12900309	CIL 08, 07691 (p 1849) = ILAlg-02-01, 01634 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	Cn(aeus) Romani/us Cn(aei) f(ilius) Q(uirina) / Longus / v(ixit) a(nnos) LXXXX h(ic) s(itus) {H} e(st)	Cn Romanius Cn f Q Longus v a LXXXX h s H e	Cnaeus Romanius Cnaei filius Quirina Longus vixit annos LXXXX hic situs est	lapis		36.364519	6.608260		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_08_07691.jpg				-30 to 117
EDCS-12900310	CIL 08, 07692 = ILAlg-02-01, 01633 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	nomen singulare;  tituli sepulcrales;  viri	D(is) M(anibus) / Roma/nus v(ixit) / a(nnos) XXI / h(ic) s(itus) e(st)	D M Romanus v a XXI h s e	Dis Manibus Romanus vixit annos XXI hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-12900311	CIL 08, 07693 = ILAlg-02-01, 01635 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli operum;  tituli sepulcrales;  tria nomina;  viri	Sex(tus) Roscius / Sex(ti) f(ilius) Q(uirina) Catu/lus v(ixit) a(nnos) / XL o(ssa) t(ibi) b(ene) q(uiescant)	Sex Roscius Sex f Q Catulus v a XL o t b q	Sextus Roscius Sexti filius Quirina Catulus vixit annos XL ossa tibi bene quiescant	lapis		36.364519	6.608260						-30 to 117
